"Player","Team","REC","YDS","TDS","ATT","YDS","TDS","FL","FPTS"
"Â ","","",""
"Davante Adams","GB","7.5","91.5","0.9","0.0","0.0","0.0","0.0","21.7"
"","high","9.0","108.0","1.0","0.0","0.1","0.0","0.0","24.3"
"","low","6.7","82.4","0.7","0.0","0.0","0.0","0.1","19.7"
"Tyreek Hill","KC","5.9","88.3","0.8","1.0","6.6","0.1","0.0","20.6"
"","high","6.2","102.0","1.0","1.3","9.8","0.1","0.0","22.1"
"","low","5.7","77.5","0.6","0.8","4.8","0.0","0.1","19.2"
"D.K. Metcalf","SEA","5.4","90.4","0.7","0.0","0.2","0.0","0.1","18.8"
"","high","6.0","109.0","1.0","0.1","0.5","0.0","0.0","22.3"
"","low","5.1","79.2","0.6","0.0","0.0","0.0","0.2","17.0"
"Stefon Diggs","BUF","6.7","83.3","0.5","0.2","1.2","0.0","0.0","18.3"
"","high","8.0","96.0","1.0","0.4","2.3","0.0","0.0","22.3"
"","low","5.7","75.6","0.4","0.0","0.0","0.0","0.1","16.8"
"Keenan Allen","LAC","6.8","79.7","0.6","0.1","0.7","0.0","0.1","18.2"
"","high","7.3","83.9","1.0","0.2","1.7","0.0","0.0","21.1"
"","low","6.1","72.7","0.5","0.0","0.0","0.0","0.1","16.8"
"Adam Thielen","MIN","5.7","75.7","0.7","0.2","1.3","0.0","0.1","17.7"
"","high","7.0","84.0","1.0","0.3","1.8","0.0","0.0","20.1"
"","low","5.0","70.9","0.5","0.0","0.1","0.0","0.1","16.3"
"Allen Robinson II","CHI","6.3","78.6","0.6","0.1","0.1","0.0","0.0","17.5"
"","high","7.0","84.5","1.0","0.1","0.2","0.0","0.0","20.7"
"","low","6.0","73.2","0.4","0.0","0.0","0.0","0.1","16.5"
"DeAndre Hopkins","ARI","6.4","78.9","0.5","0.0","0.1","0.0","0.1","17.1"
"","high","7.1","87.1","1.0","0.0","0.1","0.0","0.0","20.7"
"","low","4.7","69.3","0.3","0.0","0.0","0.0","0.1","15.7"
"Robert Woods","LAR","6.0","71.6","0.4","1.4","9.0","0.1","0.0","17.1"
"","high","6.3","80.5","1.0","1.7","11.6","0.1","0.0","20.0"
"","low","5.6","65.7","0.1","1.0","6.3","0.1","0.1","15.9"
"Justin Jefferson","MIN","5.0","82.0","0.6","0.0","0.0","0.0","0.0","16.7"
"","high","5.6","92.7","1.0","0.0","0.1","0.0","0.0","19.0"
"","low","4.5","69.4","0.4","0.0","0.0","0.0","0.1","14.8"
"Brandin Cooks","HOU","5.7","79.4","0.5","0.2","1.0","0.0","0.0","16.7"
"","high","8.0","89.0","1.0","0.5","2.7","0.0","0.0","20.6"
"","low","5.0","71.9","0.3","0.0","0.0","0.0","0.1","15.4"
"Cooper Kupp","LAR","6.2","73.0","0.5","0.2","1.4","0.0","0.0","16.4"
"","high","7.0","83.0","1.0","0.3","2.5","0.0","0.0","20.5"
"","low","5.5","66.3","0.3","0.1","0.7","0.0","0.1","15.3"
"Tyler Lockett","SEA","5.5","70.4","0.6","0.3","1.2","0.0","0.0","16.4"
"","high","6.3","80.5","1.0","0.6","3.9","0.0","0.0","18.0"
"","low","5.0","65.0","0.4","0.0","0.0","0.0","0.1","15.0"
"Terry McLaurin","WAS","5.6","79.7","0.4","0.1","1.2","0.0","0.0","16.3"
"","high","6.5","86.3","1.0","0.2","1.9","0.0","0.0","19.9"
"","low","4.7","71.2","0.2","0.1","0.7","0.0","0.1","14.8"
"Michael Thomas","NO","6.0","74.4","0.5","0.1","0.2","0.0","0.0","16.1"
"","high","6.6","82.0","1.0","0.1","0.6","0.0","0.0","20.2"
"","low","5.1","60.4","0.2","0.0","-0.1","0.0","0.1","14.3"
"Calvin Ridley","ATL","5.3","73.1","0.6","0.2","1.2","0.0","0.0","16.0"
"","high","6.0","85.0","1.0","0.3","2.0","0.0","0.0","19.8"
"","low","4.7","66.1","0.4","0.0","0.0","0.0","0.1","14.2"
"A.J. Brown","TEN","4.5","74.2","0.6","0.1","1.3","0.0","0.0","15.9"
"","high","5.0","84.0","1.0","0.2","3.0","0.0","0.0","18.9"
"","low","3.8","63.3","0.5","0.0","0.0","0.0","0.0","14.1"
"Diontae Johnson","PIT","5.7","68.3","0.5","0.2","1.6","0.0","0.1","15.5"
"","high","6.8","93.0","1.0","0.3","3.0","0.0","0.0","21.0"
"","low","5.1","57.1","0.3","0.1","0.5","0.0","0.2","13.9"
"DeVante Parker","MIA","5.1","71.6","0.5","0.0","0.0","0.0","0.0","15.5"
"","high","6.0","84.0","1.0","0.0","0.1","0.0","0.0","19.5"
"","low","4.3","64.3","0.4","0.0","0.0","0.0","0.0","13.9"
"Deebo Samuel","SF","5.4","65.7","0.4","1.1","6.8","0.1","0.1","15.2"
"","high","7.0","75.0","1.0","1.5","10.8","0.2","0.0","19.6"
"","low","4.8","59.0","0.1","0.8","1.7","0.0","0.1","13.6"
"Jarvis Landry","CLE","5.3","67.8","0.4","0.2","1.0","0.0","0.0","14.8"
"","high","6.0","78.0","1.0","0.3","1.7","0.0","0.0","19.1"
"","low","4.6","60.5","0.2","0.2","0.0","0.0","0.1","12.7"
"Amari Cooper","DAL","5.4","66.7","0.4","0.2","1.0","0.0","0.0","14.8"
"","high","6.0","81.0","1.0","0.3","1.6","0.0","0.0","19.5"
"","low","4.9","57.5","0.3","0.1","0.6","0.0","0.1","13.4"
"JuJu Smith-Schuster","PIT","5.1","58.8","0.5","0.0","0.1","0.0","0.0","13.8"
"","high","5.8","66.2","1.0","0.0","0.2","0.0","0.0","17.5"
"","low","4.7","52.7","0.3","0.0","0.0","0.0","0.1","12.4"
"Jakobi Meyers","NE","5.2","64.8","0.4","0.1","0.3","0.0","0.0","13.8"
"","high","6.0","77.6","1.0","0.1","0.5","0.0","0.0","18.4"
"","low","4.5","57.3","0.0","0.0","0.1","0.0","0.1","12.1"
"Michael Pittman Jr.","IND","4.7","59.0","0.4","0.2","1.5","0.0","0.0","13.0"
"","high","6.0","75.0","1.0","0.4","2.2","0.0","0.0","18.2"
"","low","3.8","50.3","0.2","0.1","0.6","0.0","0.1","11.3"
"D.J. Chark Jr.","JAC","4.8","61.2","0.4","0.0","0.3","0.0","0.0","13.0"
"","high","5.5","64.7","0.4","0.1","0.7","0.0","0.0","13.6"
"","low","4.2","55.7","0.3","0.0","0.0","0.0","0.0","12.4"
"Tyler Boyd","CIN","5.4","62.3","0.2","0.3","2.2","0.0","0.1","12.9"
"","high","6.0","68.2","0.4","0.4","3.2","0.0","0.0","13.9"
"","low","4.8","57.6","0.0","0.1","0.5","0.0","0.1","12.1"
"Chase Claypool","PIT","4.1","55.8","0.3","0.8","4.3","0.1","0.1","12.7"
"","high","4.7","65.0","0.6","1.4","7.7","0.2","0.0","14.9"
"","low","3.5","48.3","0.0","0.5","1.8","0.0","0.1","9.8"
"Denzel Mims","NYJ","4.6","58.2","0.4","0.1","0.5","0.0","0.0","12.5"
"","high","6.0","66.0","1.0","0.3","1.6","0.0","0.0","17.2"
"","low","3.8","51.5","0.0","0.0","0.0","0.0","0.1","11.6"
"Cole Beasley","BUF","5.0","58.1","0.3","0.0","0.0","0.0","0.0","12.4"
"","high","5.5","62.0","0.4","0.0","0.1","0.0","0.0","13.1"
"","low","4.4","54.3","0.0","0.0","0.0","0.0","0.1","11.2"
"Nelson Agholor","LV","4.1","54.0","0.5","0.1","0.6","0.0","0.0","12.3"
"","high","5.0","65.0","1.0","0.2","1.6","0.0","0.0","16.6"
"","low","3.5","48.4","0.2","0.0","0.0","0.0","0.0","11.0"
"Sterling Shepard","NYG","5.1","55.7","0.2","0.3","2.5","0.0","0.0","12.1"
"","high","5.7","64.1","0.3","0.4","3.8","0.0","0.0","12.8"
"","low","4.0","48.0","0.0","0.2","1.5","0.0","0.1","9.9"
"Marvin Jones Jr.","DET","4.2","53.3","0.4","0.0","0.0","0.0","0.0","12.1"
"","high","6.0","71.0","1.0","0.0","0.1","0.0","0.0","17.3"
"","low","3.2","42.3","0.2","0.0","0.0","0.0","0.0","9.8"
"Preston Williams","MIA","2.9","48.8","0.7","0.0","0.0","0.0","0.0","12.0"
"","high","2.9","48.8","0.7","0.0","0.0","0.0","0.0","12.0"
"","low","2.9","48.8","0.7","0.0","0.0","0.0","0.0","12.0"
"Corey Davis","TEN","4.3","59.0","0.3","0.1","0.6","0.0","0.0","12.0"
"","high","5.0","64.6","0.4","0.2","1.4","0.0","0.0","12.6"
"","low","3.6","49.8","0.0","0.0","0.0","0.0","0.0","10.7"
"Julio Jones","ATL","4.3","61.8","0.2","0.1","0.2","0.0","0.0","11.7"
"","high","6.2","85.3","0.5","0.1","0.3","0.0","0.0","15.0"
"","low","1.0","10.0","0.0","0.0","0.0","0.0","0.1","5.3"
"CeeDee Lamb","DAL","4.6","53.6","0.2","0.6","3.5","0.0","0.1","11.6"
"","high","5.8","71.1","0.4","0.8","4.4","0.0","0.0","12.6"
"","low","4.0","44.0","0.0","0.5","2.5","0.0","0.1","9.0"
"Tim Patrick","DEN","4.0","55.4","0.4","0.0","0.3","0.0","0.0","11.6"
"","high","5.0","62.0","1.0","0.1","0.8","0.0","0.0","16.2"
"","low","3.5","50.9","0.0","0.0","0.0","0.0","0.1","10.4"
"Tee Higgins","CIN","4.2","60.7","0.2","0.4","2.4","0.0","0.1","11.6"
"","high","5.2","73.2","0.4","0.5","4.1","0.0","0.0","13.3"
"","low","3.0","46.0","0.0","0.1","0.7","0.0","0.1","8.8"
"Sammy Watkins","KC","3.9","49.5","0.4","0.1","0.8","0.0","0.1","11.2"
"","high","4.4","62.0","1.0","0.2","1.5","0.0","0.0","15.4"
"","low","3.2","37.8","0.1","0.0","0.0","0.0","0.1","9.8"
"Jerry Jeudy","DEN","4.0","57.4","0.2","0.0","0.0","0.0","0.0","11.1"
"","high","4.4","60.5","0.3","0.0","0.1","0.0","0.0","11.8"
"","low","3.7","48.0","0.0","0.0","0.0","0.0","0.0","8.8"
"Darius Slayton","NYG","3.6","53.5","0.4","0.1","0.5","0.0","0.0","11.1"
"","high","4.1","62.6","1.0","0.2","1.1","0.0","0.0","15.3"
"","low","2.9","44.9","0.2","0.1","-0.1","0.0","0.1","9.8"
"Jamison Crowder","NYJ","4.5","51.5","0.2","0.1","0.4","0.0","0.1","10.9"
"","high","5.3","63.2","0.4","0.2","1.0","0.0","0.0","12.4"
"","low","3.3","42.8","0.0","0.0","0.0","0.0","0.1","9.7"
"Christian Kirk","ARI","4.2","50.8","0.2","0.3","1.8","0.0","0.0","10.9"
"","high","5.2","63.9","0.5","0.4","3.6","0.0","0.0","12.4"
"","low","3.7","43.5","0.0","0.2","1.0","0.0","0.1","9.4"
"Breshad Perriman","NYJ","3.6","54.7","0.3","0.1","0.3","0.0","0.0","10.7"
"","high","4.0","63.4","0.4","0.2","0.5","0.0","0.0","12.6"
"","low","3.1","46.8","0.0","0.0","0.0","0.0","0.0","8.9"
"Mike Williams","LAC","3.4","54.6","0.3","0.2","0.9","0.0","0.0","10.6"
"","high","4.0","62.7","0.4","0.3","1.7","0.0","0.0","11.6"
"","low","3.0","47.0","0.0","0.1","0.4","0.0","0.0","8.1"
"Brandon Aiyuk","SF","3.6","49.6","0.2","0.6","3.2","0.0","0.0","10.5"
"","high","4.5","61.9","0.4","1.4","7.5","0.1","0.0","11.4"
"","low","2.0","35.0","0.0","0.2","1.0","0.0","0.0","7.1"
"Hunter Renfrow","LV","4.0","50.6","0.2","0.0","0.1","0.0","0.0","10.1"
"","high","5.1","61.9","0.4","0.0","0.3","0.0","0.0","12.3"
"","low","3.1","37.7","0.0","0.0","0.0","0.0","0.1","9.1"
"Keke Coutee","HOU","4.3","45.3","0.2","0.2","0.5","0.0","0.1","10.1"
"","high","5.3","54.0","0.3","0.3","0.9","0.1","0.0","11.2"
"","low","3.5","37.9","0.0","0.0","0.0","0.0","0.3","9.5"
"T.Y. Hilton","IND","3.6","51.1","0.2","0.0","0.0","0.0","0.0","9.9"
"","high","4.3","65.9","0.3","0.0","0.1","0.0","0.0","11.1"
"","low","3.0","42.0","0.0","0.0","0.0","0.0","0.0","7.8"
"Marquise Brown","BAL","3.3","46.0","0.3","0.3","1.9","0.0","0.0","9.6"
"","high","4.5","59.7","0.5","1.0","7.8","0.0","0.0","11.4"
"","low","2.0","35.0","0.0","0.0","0.0","0.0","0.0","6.8"
"Allen Lazard","GB","3.3","46.2","0.2","0.2","1.7","0.0","0.0","9.6"
"","high","4.1","57.0","0.4","0.3","2.1","0.0","0.0","11.4"
"","low","2.7","37.9","0.0","0.2","1.0","0.0","0.0","7.6"
"Keelan Cole Sr.","JAC","3.6","48.1","0.2","0.1","0.3","0.0","0.0","9.5"
"","high","4.0","59.8","0.3","0.2","0.8","0.0","0.0","10.0"
"","low","3.0","39.9","0.0","0.1","0.1","0.0","0.1","8.7"
"Josh Reynolds","LAR","3.7","47.8","0.2","0.1","0.6","0.0","0.0","9.5"
"","high","4.2","56.3","0.3","0.2","0.9","0.0","0.0","10.4"
"","low","3.0","41.0","0.0","0.0","0.0","0.0","0.1","7.8"
"Darnell Mooney","CHI","3.7","46.2","0.2","0.1","0.0","0.0","0.0","9.2"
"","high","5.6","59.5","0.3","0.1","0.2","0.0","0.0","10.0"
"","low","3.0","39.9","0.0","0.0","-0.2","0.0","0.0","8.0"
"Damiere Byrd","NE","3.6","46.3","0.2","0.2","1.0","0.0","0.0","9.2"
"","high","4.3","54.2","0.3","0.3","1.5","0.0","0.0","10.5"
"","low","3.0","40.0","0.0","0.1","0.5","0.0","0.1","7.6"
"Kenny Golladay","DET","3.0","48.0","0.2","0.0","0.1","0.0","0.0","9.1"
"","high","4.7","74.3","0.4","0.0","0.1","0.0","0.0","12.4"
"","low","2.1","33.0","0.0","0.0","0.0","0.0","0.0","7.5"
"Jalen Reagor","PHI","3.6","44.7","0.2","0.2","1.0","0.0","0.0","9.1"
"","high","5.3","61.9","0.3","0.3","1.8","0.0","0.0","9.7"
"","low","2.6","30.5","0.0","0.1","0.6","0.0","0.1","7.8"
"Michael Gallup","DAL","3.4","48.1","0.1","0.0","0.0","0.0","0.0","9.0"
"","high","4.0","55.0","0.3","0.0","0.1","0.0","0.0","10.3"
"","low","3.0","42.6","0.0","0.0","0.0","0.0","0.0","7.8"
"Gabriel Davis","BUF","3.2","44.5","0.2","0.1","0.3","0.0","0.0","8.8"
"","high","4.1","56.4","0.3","0.1","0.8","0.0","0.0","9.4"
"","low","2.1","32.6","0.0","0.0","0.0","0.0","0.0","8.2"
"Travis Fulgham","PHI","3.4","43.4","0.2","0.0","0.2","0.0","0.0","8.8"
"","high","4.0","53.1","0.3","0.1","0.8","0.0","0.0","9.5"
"","low","2.8","37.1","0.0","0.0","0.0","0.0","0.0","7.6"
"Laviska Shenault Jr.","JAC","3.3","39.8","0.1","1.1","5.7","0.0","0.0","8.8"
"","high","4.8","55.7","0.2","1.8","11.0","0.1","0.0","9.8"
"","low","2.0","24.6","0.0","0.3","1.5","0.0","0.1","7.3"
"Russell Gage","ATL","3.9","40.1","0.1","0.1","0.3","0.0","0.0","8.7"
"","high","5.7","56.1","0.2","0.3","0.7","0.0","0.0","9.3"
"","low","2.6","29.9","0.0","0.0","0.0","0.0","0.1","8.0"
"Dez Bryant","BAL","2.9","38.0","0.3","0.1","0.6","0.0","0.0","8.3"
"","high","3.3","45.9","0.5","0.2","1.0","0.0","0.0","9.8"
"","low","2.0","24.7","0.0","0.0","0.0","0.0","0.1","7.0"
"Golden Tate","NYG","3.4","40.3","0.1","0.1","0.6","0.0","0.0","8.3"
"","high","4.3","49.4","0.3","0.2","1.0","0.0","0.0","9.8"
"","low","2.9","32.4","0.0","0.0","0.0","0.0","0.0","6.9"
"Anthony Miller","CHI","3.4","40.4","0.2","0.1","0.5","0.0","0.1","8.3"
"","high","4.5","53.1","0.3","0.2","0.8","0.0","0.0","9.2"
"","low","2.7","33.4","0.0","0.0","0.0","0.0","0.1","6.8"
"Willie Snead IV","BAL","3.3","40.1","0.1","0.0","0.2","0.0","0.0","8.1"
"","high","4.0","51.0","0.3","0.0","0.2","0.0","0.0","8.7"
"","low","2.9","34.2","0.0","0.0","0.2","0.0","0.0","8.4"
"Emmanuel Sanders","NO","3.2","39.4","0.2","0.1","0.4","0.0","0.0","8.1"
"","high","4.2","52.6","0.3","0.1","0.7","0.0","0.0","9.4"
"","low","2.5","32.3","0.0","0.0","0.0","0.0","0.0","6.7"
"Henry Ruggs III","LV","2.7","40.0","0.1","0.7","3.4","0.0","0.0","8.0"
"","high","5.0","57.6","0.2","1.1","6.1","0.0","0.0","8.9"
"","low","1.0","26.0","0.0","0.3","1.6","0.0","0.0","6.1"
"Rashard Higgins","CLE","2.8","41.7","0.2","0.0","0.1","0.0","0.0","7.9"
"","high","4.0","55.7","0.3","0.0","0.2","0.0","0.0","8.2"
"","low","2.2","34.8","0.0","0.0","0.0","0.0","0.1","7.1"
"KJ Hamler","DEN","3.0","37.1","0.1","0.6","2.7","0.0","0.0","7.8"
"","high","4.4","51.7","0.3","0.8","4.6","0.0","0.0","10.1"
"","low","2.0","26.9","0.0","0.2","1.1","0.0","0.0","5.8"
"A.J. Green","CIN","2.9","39.2","0.1","0.0","0.1","0.0","0.0","7.4"
"","high","3.6","49.8","0.2","0.0","0.2","0.0","0.0","8.2"
"","low","2.0","29.0","0.0","0.0","0.0","0.0","0.1","5.8"
"Zach Pascal","IND","2.9","35.7","0.1","0.1","0.6","0.0","0.0","7.4"
"","high","3.6","45.7","0.3","0.1","1.0","0.0","0.0","8.1"
"","low","2.2","29.0","0.0","0.0","0.0","0.0","0.0","5.8"
"Jakeem Grant","MIA","3.0","35.4","0.1","0.2","1.3","0.0","0.0","7.4"
"","high","4.3","51.0","0.2","0.4","1.7","0.0","0.0","8.7"
"","low","1.6","19.9","0.0","0.0","0.0","0.0","0.1","6.3"
"Marquez Valdes-Scantling","GB","2.4","38.8","0.2","0.2","1.1","0.0","0.0","7.3"
"","high","3.2","55.1","0.3","0.3","1.7","0.0","0.0","9.4"
"","low","1.4","24.5","0.0","0.1","0.4","0.0","0.1","6.2"
"David Moore","SEA","2.4","33.1","0.2","0.3","2.2","0.0","0.0","7.1"
"","high","3.0","47.1","0.4","0.7","4.5","0.0","0.0","8.5"
"","low","2.0","21.0","0.0","0.0","0.0","0.0","0.0","4.5"
"Larry Fitzgerald","ARI","3.0","32.5","0.1","0.0","0.0","0.0","0.0","6.9"
"","high","3.6","35.0","0.2","0.0","0.0","0.0","0.0","7.7"
"","low","2.0","26.7","0.0","0.0","0.0","0.0","0.0","6.5"
"Mecole Hardman","KC","2.2","34.3","0.2","0.2","0.9","0.0","0.0","6.6"
"","high","3.2","55.2","0.3","0.2","1.2","0.0","0.0","8.3"
"","low","1.0","25.8","0.0","0.1","0.6","0.0","0.1","5.9"
"Chris Conley","JAC","2.4","30.5","0.2","0.0","0.0","0.0","0.0","6.4"
"","high","2.7","34.2","0.2","0.0","0.1","0.0","0.0","7.1"
"","low","2.1","27.6","0.1","0.0","0.0","0.0","0.0","6.0"
"N'Keal Harry","NE","2.6","27.2","0.1","0.4","2.3","0.0","0.1","6.3"
"","high","4.0","35.8","0.3","0.5","3.8","0.0","0.0","7.9"
"","low","1.0","18.0","0.0","0.3","1.4","0.0","0.1","4.4"
"Danny Amendola","DET","2.6","30.5","0.1","0.1","0.2","0.0","0.0","6.3"
"","high","3.1","36.4","0.1","0.1","0.4","0.0","0.0","7.0"
"","low","1.2","13.5","0.1","0.1","0.1","0.0","0.0","4.5"
"Greg Ward","PHI","2.9","27.0","0.1","0.2","0.2","0.0","0.0","6.2"
"","high","4.5","35.8","0.2","0.2","0.6","0.0","0.0","6.8"
"","low","2.0","21.6","0.0","0.1","-0.2","0.0","0.0","5.2"
"Cordarrelle Patterson","CHI","1.6","15.6","0.0","4.1","19.5","0.1","0.0","6.1"
"","high","3.1","27.8","0.1","5.7","26.0","0.2","0.0","7.5"
"","low","1.0","11.8","0.0","1.8","8.8","0.1","0.1","3.9"
"Demarcus Robinson","KC","2.4","28.6","0.2","0.0","0.0","0.0","0.0","6.1"
